,name,bar_code,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_fat_tr,nutriment_carbohydrates_tr,nutriment_proteins_tr,brand,traceability_code,nutriment_energy_tr,nutriment_saturated-fat_tr,nutriment_sugars_tr,markets,nutriment_salt_tr,nutriment_sodium_tr,generic_name,quantity,labels,producer_info,additives,nova_score,packaging,eco_score,categories,manufacturing,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,ingredients_origins,palm_ingredients,allergens,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,link,brand_owner,origin_detail
0,3560070827640,3560070827640,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,En Cuisine,3560070221356,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 53130L', 'Laval (Mayenne, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,En Cuisine,3560070349197,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 39173A', 'Cousance (Jura, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3294580111813,3294580111813,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3276554163165,3276554163165,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3560070828890,3560070828890,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3560070377596,3560070377596,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3245390061911,3245390061911,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3245390061904,3245390061904,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3245390061881,3245390061881,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3245390061867,3245390061867,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Kumquat Marmelade,3492390006835,['France'],[],[],?,214,"0,8",52,"0,5",,,895 kj(214 kcal),0,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3560071005740,3560071005740,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,3560071010713,3560071010713,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,3560070832842,3560070832842,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,3015319201007,3015319201007,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,3609230653092,3609230653092,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,3760020991272,3760020991272,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,En Cuisine,3560071075538,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 25427', 'Noironte (Doubs, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,5407001943049,5407001943049,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,3560071058302,3560071058302,['France'],[],[],?,?,?,?,?,,"['FR 40.261.001 CE', 'Saint-Geours-de-Maremne (Landes, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,3560071011956,3560071011956,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,3276555430051,3276555430051,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,3245412779237,3245412779237,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,3560070899418,3560070899418,['France'],[],[],?,?,?,?,?,,"['FR 24.439.004 CE', 'Saint-Laurent-sur-Manoire (Dordogne, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,3560071007706,3560071007706,['France'],[],[],?,?,?,?,?,,"['EMB 73179E', 'Motte-Servolex (Savoie, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Grand Jury,3560070823581,['France'],[],[],?,?,?,?,?,['Grand Jury'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Grand Jury,3560070251056,['France'],[],[],?,?,?,?,?,['Grand Jury'],"['EMB 49099K', 'Cholet (Maine-et-Loire, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,3608141015531,3608141015531,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,3608141873018,3608141873018,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Carrefour,3560070822089,['France'],[],[],?,?,?,?,?,['Carrefour'],,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,3560070993260,3560070993260,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,3245414368965,3245414368965,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,3560070970438,3560070970438,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,3245390189172,3245390189172,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,3245390021182,3245390021182,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,3560070709922,3560070709922,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,3560070709861,3560070709861,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,3276558502328,3276558502328,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,"Acqua Naturale LT 2, Bottiglia",8032625972006,['France'],[],[],?,3,"69,8",2,29,,,13 kj(3 kcal),0,0,,"20,1","8,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,En Cuisine,3184830064528,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 43152', 'Polignac (Haute-Loire, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,En Cuisine,3184830051306,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 43152', 'Polignac (Haute-Loire, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,En Cuisine,3184830051184,['France'],[],[],?,?,?,?,?,['En Cuisine'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,"Vegetal - Carrefour - 4,2kg",3560070827893,"['France', 'Espagne']",[],[],?,?,?,?,?,['Carrefour'],"['EMB 21525', ""Roche-en-Brenil (Côte-d'Or, France)""]",,,,['Carrefour'],,,Litière végétale,"4,2 kg",['100% naturel'],Fabriqué en France par EMB XXX pour Interdis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,3245390061928,3245390061928,['France'],[],[],?,?,?,?,?,,"['FR 25.039.003 CE', 'Avoudrey (Doubs, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Chips - Lidl,35469483,['France'],[],[],?,158,29,57,7,['Lidl'],,661 kj(158 kcal),3,5,,1,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,3760215690270,3760215690270,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,3560070859276,3560070859276,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Dental Care - Carrefour,3560070728138,"['France', 'Italie']","['Céréales', ""sous-produits d'origine végétale"", 'viandes et sous-produits animaux ', 'dont volaille 1% dans les snacks au goût de volaille', 'dont lapin 1% dans les snacks au goût de lapin', 'substances minérales']",[],?,?,?,?,?,['Carrefour'],['NON'],,,,['Carrefour'],,,Aliment complémentaire pour chien.,,,Fabriqué par CH 22679 pour Interdis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,3450793353000,3450793353000,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Compact - Carrefour - 8kg,3390507803462,"['France', 'Italie']",[],[],?,?,?,?,?,['Carrefour'],"['EMB 14333', 'Honfleur (Calvados, France)']",,,,['Carrefour'],,,Litière agglomérante,8 kg,,Fabriqué en Espagne pour EMB 14333 pour Interdis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,3276554076502,3276554076502,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,3276553355783,3276553355783,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,3276551437320,3276551437320,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,3270190852810,3270190852810,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,3250552531409,3250552531409,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,3245390031952,3245390031952,['France'],[],[],?,?,?,?,?,,"['EMB 45115G', 'Courtenay (Loiret, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,3276554564733,3276554564733,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,3039050249999,3039050249999,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,3276551440566,3276551440566,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,3245390062826,3245390062826,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Sticks - Carrefour,3560070826414,"['France', 'Espagne']","['Viandes et sous-produits animaux ', 'dont viande de canard 38%', ""sous-produits d'origine végétale"", 'extraits de protéines végétales', 'sorbitol', 'levures', 'sucres', 'substances minérales']","['Non végétalien', 'Non végétarien']",?,?,?,?,?,['Carrefour'],"['NON', 'EMB 59599', 'Tourcoing (Nord, France)']",,,,['Carrefour'],,,Aliment complémentaire pour chien.,,,Fabriqué en Chine par 3700PF009 et importé par EMB 59599 pour Interdis.,['E420 - Sorbitol'],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,3560070432639,3560070432639,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,3608142562355,3608142562355,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,3608141636323,3608141636323,['France'],[],[],?,?,?,?,?,,"['EMB 59599', 'Tourcoing (Nord, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,3608141636316,3608141636316,['France'],[],[],?,?,?,?,?,,"['EMB 59599', 'Tourcoing (Nord, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,3608141629714,3608141629714,['France'],[],[],?,?,?,?,?,,"['EMB 59599', 'Tourcoing (Nord, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,3184830035016,3184830035016,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Chicken Fillet - Carrefour,3560070821648,"['France', 'Espagne']","['Viandes et sous-produits animaux ', 'filet de poulet 78%', ""sous produits d'origine végétale"", 'propylène glycol', 'substances minérales']","['Non végétalien', 'Non végétarien']",?,?,?,?,?,['Carrefour'],"['NON', 'EMB 59599', 'Tourcoing (Nord, France)']",,,,['Carrefour'],,,Aliment complémentaire pour chien.,,,Fabriqué en Chine par 3700PF009 et importé par EMB 59599 pour Interdis.,['E1520 - Propylène glycol'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,3608141636279,3608141636279,['France'],[],[],?,?,?,?,?,,"['EMB 59599', 'Tourcoing (Nord, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,3270192588908,3270192588908,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,En Cuisine,3184830058299,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 33318', 'Pessac (Gironde, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Madeleines nature Kasher,3281320214002,['France'],[],[],?,383,"18,2","52,4","5,9",,,1602 kj(383 kcal),"1,8",25,,"1,4","0,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,3281011000020,3281011000020,['France'],[],[],?,?,?,?,?,,"['EMB 71158', 'Cuisery (Saône-et-Loire, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,3560070343546,3560070343546,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,3560070343423,3560070343423,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Fromage a la truffe,2488810041921,['France'],[],[],?,272,22,1,17,,,1138 kj(272 kcal),16,"0,4",,"1,38","0,552",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,En Cuisine,3560070965540,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 59178', 'Douai (Nord, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3184830040072,3184830040072,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Carrefour,3560070722587,['France'],[],[],?,?,?,?,?,['Carrefour'],"['EMB 13108A', 'Tarascon (Bouches-du-Rhône, France)']",,,,['Carrefour'],,,,,,,,,['Tetra Pak'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Risotto aux asperges,8029643002358,['France'],[],[],?,330,"0,5",73,9,,,1381 kj(330 kcal),"0,1","0,8",,"1,8","0,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,3184830051481,3184830051481,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,3184830051542,3184830051542,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,En Cuisine,3184830051429,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 43152', 'Polignac (Haute-Loire, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,En Cuisine,3184830051399,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 43152', 'Polignac (Haute-Loire, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,En Cuisine,3184830051337,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 43152', 'Polignac (Haute-Loire, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,En Cuisine,3184830051368,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 43152', 'Polignac (Haute-Loire, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Pain grille,990530101061039536,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,3184830061329,3184830061329,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,3184830027141,3184830027141,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Xtrem chocolat - Carrefour - x12,3560071290269,['France'],[],[],?,?,?,?,?,['Carrefour'],"['EMB 50025', 'Avranches (Manche, France)', 'EMB 44187B', 'Saint-Père-en-Retz (Loire-Atlantique, France)']",,,,['Carrefour'],,,,x12,,,,,['Sachet'],C,"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Biscuits']",['France'],,,,,,80.3%,11.4%,3.7%,2.4%,2.2%,0.0%,58,,,,,,,,,,,,,,,,,,,,,,,
91,3560071006167,3560071006167,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,En Cuisine,3560070964130,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 59178', 'Douai (Nord, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Ditalini lisci n - Barilla,8076800315431,['France'],[],[],?,?,?,?,?,['Barilla'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,En Cuisine,3184830049785,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 59178', 'Douai (Nord, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Crevettes - Carrefour - Lot de 2,3560071200466,['France'],[],[],?,?,?,?,?,['Carrefour'],"['EMB 29217A', 'Pont-Aven (Finistère, France)']",,,,['Carrefour'],,,,Lot de 2,,,,,['Sachet'],B,"['Snacks', 'Snacks salés', 'Apéritif', 'Biscuits apéritifs']",['France'],,,,,,60.4%,21.2%,8.3%,6.3%,3.8%,0.0%,82,,,,,,,,,,,,,,,,,,,,,,,
96,En Cuisine,3184830051511,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 43152', 'Polignac (Haute-Loire, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,En Cuisine,3184830051153,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 43152', 'Polignac (Haute-Loire, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,En Cuisine,3560070732630,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 43124', 'Loudes (Haute-Loire, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,En Cuisine,3560070672127,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 43124', 'Loudes (Haute-Loire, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Noisette decortiquée,2600140021910,['France'],[],[],?,692,"60,7","16,7","14,9",,,2895 kj(692 kcal),"4,5","4,3",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,04053828,04053828,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,En Cuisine,3560070466573,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 84080E', 'Monteux (Vaucluse, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,En Cuisine,3560070335152,['France'],[],[],?,?,?,?,?,['En Cuisine'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,3325096011240,3325096011240,['France'],[],[],?,?,?,?,?,,"['EMB 76351A', 'Havre (Seine-Maritime, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,En Cuisine,3184830066317,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 44190F', 'Saint-Sébastien-sur-Loire (Loire-Atlantique, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,En Cuisine,3184830066263,['France'],[],[],?,?,?,?,?,['En Cuisine'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,En Cuisine,3184830066256,['France'],[],[],?,?,?,?,?,['En Cuisine'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,En Cuisine,3184830051948,['France'],[],[],?,?,?,?,?,['En Cuisine'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,En Cuisine,3184830051917,['France'],[],[],?,?,?,?,?,['En Cuisine'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,3184830051887,3184830051887,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,3184830051856,3184830051856,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,3184830051849,3184830051849,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Wafers saveur Caramel,6191432200756,['France'],[],[],?,529,28,63,"6,14",,,2213 kj(529 kcal),15,34,,"0,5","0,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,3180730310024,3180730310024,['France'],[],[],?,?,?,?,?,,,,,,,,,,,"['Nutriscore', 'Nutriscore E']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,3560071152338,3560071152338,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,3560071152307,3560071152307,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,En Cuisine,3560071152277,['France'],[],[],?,?,?,?,?,['En Cuisine'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,En Cuisine,3560070737543,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 69238J', 'Saint-Symphorien-sur-Coise (Rhône, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,En Cuisine,3560070737482,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 69238J', 'Saint-Symphorien-sur-Coise (Rhône, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,3560070374458,3560070374458,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,3560071285630,3560071285630,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,En Cuisine,3560070784066,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 62582C', 'Monchy-le-Preux (Pas-de-Calais, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,3560070778188,3560070778188,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,En Cuisine,3560070245673,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 22182B', ""Plélo (Côtes-d'Armor, France)""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
